tiempo_llegada
2024-05-01 04:27:18.994749784
2024-05-01 04:27:19.419940233
2024-05-01 04:33:18.008591890
2024-05-01 04:35:19.550122976
2024-05-01 04:38:56.517203808
2024-05-01 04:38:56.604436636
2024-05-01 04:39:56.321733952
2024-05-01 04:40:27.421960354
2024-05-01 04:41:04.751606941
2024-05-01 04:42:31.219147921
2024-05-01 04:46:23.218323708
2024-05-01 04:46:29.537734985
2024-05-01 04:47:22.343141556
2024-05-01 04:48:12.989571810
2024-05-01 04:48:57.728176355
2024-05-01 04:49:41.556540251
2024-05-01 04:49:56.039075851
2024-05-01 04:50:02.343707561
2024-05-01 04:51:16.811076164
2024-05-01 04:52:43.397892475
2024-05-01 04:53:52.738439798
2024-05-01 04:54:12.217252016
2024-05-01 04:54:25.157008410
2024-05-01 04:54:48.012752295
2024-05-01 04:55:16.902792931
2024-05-01 04:55:56.708580971
2024-05-01 04:56:38.944409847
2024-05-01 04:57:02.331594944
2024-05-01 04:57:32.187033892
2024-05-01 04:58:14.367562056
2024-05-01 04:58:33.060561895
2024-05-01 04:59:21.057404280
2024-05-01 04:59:38.078709364
2024-05-01 05:00:29.833291292
2024-05-01 05:00:40.599047422
2024-05-01 05:01:14.864985228
2024-05-01 05:01:47.156165838
2024-05-01 05:02:11.340109587
2024-05-01 05:02:51.787672520
2024-05-01 05:03:29.008737803
2024-05-01 05:07:06.672356367
2024-05-01 05:09:13.537488699
2024-05-01 05:09:22.308773279
2024-05-01 05:09:49.940406084
2024-05-01 05:09:54.006973267
2024-05-01 05:11:15.747181892
2024-05-01 05:14:02.075538397
2024-05-01 05:16:18.588559151
2024-05-01 05:16:45.254787207
2024-05-01 05:17:56.306600332
2024-05-01 05:23:21.163002491
2024-05-01 05:24:59.431811810
2024-05-01 05:25:19.162167311
2024-05-01 05:28:09.339246750
2024-05-01 05:28:18.533814907
2024-05-01 05:32:19.683022738
2024-05-01 05:32:27.679403782
2024-05-01 05:33:23.111903667
2024-05-01 05:34:15.504843712
2024-05-01 05:35:22.213468313
2024-05-01 05:37:10.062079191
2024-05-01 05:37:39.591425419
2024-05-01 05:38:00.921961308
2024-05-01 05:38:19.948698044
2024-05-01 05:40:02.451843739
2024-05-01 05:40:22.218968153
2024-05-01 05:41:36.223404169
2024-05-01 05:41:57.972203970
2024-05-01 05:43:06.893678904
2024-05-01 05:44:02.521156311
2024-05-01 05:45:45.183551550
2024-05-01 05:47:07.982791185
2024-05-01 05:47:42.445504427
2024-05-01 05:48:28.303802013
2024-05-01 05:49:02.262341498
2024-05-01 05:49:27.932083368
2024-05-01 05:50:07.704777479
2024-05-01 05:52:31.932696819
2024-05-01 05:52:39.836898804
2024-05-01 05:55:33.987881660
2024-05-01 05:55:51.314581633
2024-05-01 05:56:21.121359348
2024-05-01 05:58:22.099431992
2024-05-01 05:58:29.497320414
2024-05-01 06:00:00.626004457
2024-05-01 06:00:16.570940018
2024-05-01 06:01:18.624256372
2024-05-01 06:01:22.905987740
2024-05-01 06:01:41.719921827
2024-05-01 06:03:04.260249852
2024-05-01 06:06:30.534438372
2024-05-01 06:11:44.585817575
2024-05-01 06:12:15.805228710
2024-05-01 06:14:13.300540209
2024-05-01 06:14:21.855530024
2024-05-01 06:17:18.454049110
2024-05-01 06:19:48.555212021
2024-05-01 06:19:51.761871099
2024-05-01 06:19:55.008114814
2024-05-01 06:20:47.548089743
2024-05-01 06:20:54.217314720
2024-05-01 06:21:18.604769945
2024-05-01 06:21:36.323946238
2024-05-01 06:23:16.229892969
2024-05-01 06:23:37.229807138
2024-05-01 06:26:00.384174109
2024-05-01 06:26:25.536710739
2024-05-01 06:27:25.758526087
2024-05-01 06:27:52.695354462
2024-05-01 06:28:00.320647955
2024-05-01 06:28:06.187767267
2024-05-01 06:31:24.528262377
2024-05-01 06:32:05.555627346
2024-05-01 06:32:13.968877316
2024-05-01 06:32:32.921011686
2024-05-01 06:34:19.126765251
2024-05-01 06:38:40.970924854
2024-05-01 06:41:35.294630051
2024-05-01 06:41:59.598525524
2024-05-01 06:43:35.743812323
2024-05-01 06:45:52.458520889
2024-05-01 06:46:35.319609404
2024-05-01 06:47:25.096605062
2024-05-01 06:48:06.435308456
2024-05-01 06:49:08.230266809
2024-05-01 06:50:31.702735901
2024-05-01 06:51:26.424590826
2024-05-01 06:51:58.342280865
2024-05-01 06:52:21.319139957
2024-05-01 06:55:40.619372606
2024-05-01 06:56:29.724017143
2024-05-01 06:57:39.008144617
2024-05-01 07:00:06.813537836
2024-05-01 07:02:50.199299097
2024-05-01 07:04:09.110893965
2024-05-01 07:04:26.606875420
2024-05-01 07:05:49.883236647
2024-05-01 07:06:48.390391588
2024-05-01 07:10:44.707836390
2024-05-01 07:10:51.919868946
2024-05-01 07:12:43.755639553
2024-05-01 07:14:05.463040590
2024-05-01 07:14:13.791224957
2024-05-01 07:15:50.316169262
2024-05-01 07:16:54.143020391
2024-05-01 07:20:20.275063992
2024-05-01 07:21:52.403343916
2024-05-01 07:22:16.122521400
2024-05-01 07:26:49.820883512
2024-05-01 07:27:33.337950706
2024-05-01 07:28:45.639614344
2024-05-01 07:29:49.241559267
2024-05-01 07:30:07.620626450
2024-05-01 07:30:45.847146034
2024-05-01 07:31:17.492505789
2024-05-01 07:31:19.966460705
2024-05-01 07:33:25.107725382
2024-05-01 07:35:50.789575338
2024-05-01 07:36:02.955195427
2024-05-01 07:37:57.875475645
2024-05-01 07:41:23.102218151
2024-05-01 07:42:00.958595276
2024-05-01 07:42:32.351214886
2024-05-01 07:42:45.267431974
2024-05-01 07:44:34.441806555
2024-05-01 07:46:15.818390608
2024-05-01 07:48:20.131303787
2024-05-01 07:52:11.194805622
2024-05-01 07:52:23.744235992
2024-05-01 07:53:13.339943647
2024-05-01 07:54:28.480321169
2024-05-01 07:55:21.997415304
2024-05-01 07:55:52.305789709
2024-05-01 07:59:11.730945826
2024-05-01 08:00:30.180906773
2024-05-01 08:03:07.818562508
2024-05-01 08:03:13.335402727
2024-05-01 08:03:40.134516239
2024-05-01 08:05:20.584812880
2024-05-01 08:08:07.009376287
2024-05-01 08:08:59.725568295
2024-05-01 08:10:26.842872858
2024-05-01 08:11:33.975326061
2024-05-01 08:14:34.359299421
2024-05-01 08:15:20.592302084
2024-05-01 08:17:55.902373314
2024-05-01 08:18:02.793398380
2024-05-01 08:21:01.745795012
2024-05-01 08:27:28.603729248
2024-05-01 08:27:42.449501038
2024-05-01 08:31:18.103384018
2024-05-01 08:33:51.757633209
2024-05-01 08:37:57.567804098
2024-05-01 08:38:18.095918894
2024-05-01 08:38:22.711994886
2024-05-01 08:38:23.541107655
2024-05-01 08:38:57.050114632
2024-05-01 08:40:14.296389103
2024-05-01 08:43:46.884411573
2024-05-01 08:43:50.156882286
2024-05-01 08:44:25.166089773
2024-05-01 08:47:47.047384977
2024-05-01 08:49:39.420337439
2024-05-01 08:50:39.643044710
2024-05-01 08:51:10.229335785
2024-05-01 08:51:30.869281530
2024-05-01 08:53:41.360129118
2024-05-01 08:54:36.218511820
2024-05-01 08:56:53.358644009
2024-05-01 08:59:02.631553411
2024-05-01 08:59:56.303202868
2024-05-01 09:01:10.956356525
2024-05-01 09:01:35.016568660
2024-05-01 09:02:34.621912479
2024-05-01 09:05:13.599001646
2024-05-01 09:07:41.948675632
2024-05-01 09:10:07.184088469
2024-05-01 09:12:13.275328636
2024-05-01 09:14:39.880918264
2024-05-01 09:18:08.945722342
2024-05-01 09:24:01.617192745
2024-05-01 09:24:08.732454062
2024-05-01 09:24:38.203233957
2024-05-01 09:27:52.733281136
2024-05-01 09:30:35.587506533
2024-05-01 09:32:40.933304310
2024-05-01 09:35:24.767091513
2024-05-01 09:38:45.836329460
2024-05-01 09:39:35.315029621
2024-05-01 09:40:18.107815027
2024-05-01 09:40:32.693806887
2024-05-01 09:40:36.332056999
2024-05-01 09:41:16.054391623
2024-05-01 09:42:03.516298532
2024-05-01 09:42:45.120320320
2024-05-01 09:46:43.120578289
2024-05-01 09:46:57.099138260
2024-05-01 09:47:51.935244799
2024-05-01 09:48:13.628579617
2024-05-01 09:48:51.640218019
2024-05-01 09:48:56.395384550
2024-05-01 09:49:08.525542497
2024-05-01 09:49:22.191672325
2024-05-01 09:52:46.344360352
2024-05-01 09:54:22.002696991
2024-05-01 10:00:55.986187935
2024-05-01 10:01:45.840841770
2024-05-01 10:02:27.064041376
2024-05-01 10:03:15.722725391
2024-05-01 10:03:37.740945816
2024-05-01 10:08:13.438217163
2024-05-01 10:09:49.099960804
2024-05-01 10:11:58.137149096
2024-05-01 10:12:55.300954580
2024-05-01 10:12:57.591098309
2024-05-01 10:13:41.645333052
2024-05-01 10:14:45.584031105
2024-05-01 10:14:49.458443165
2024-05-01 10:15:18.050497055
2024-05-01 10:15:23.513308525
2024-05-01 10:17:08.959323645
2024-05-01 10:17:19.072817802
2024-05-01 10:19:40.266989945
2024-05-01 10:21:39.017283678
2024-05-01 10:22:30.715204000
2024-05-01 10:23:02.500482559
2024-05-01 10:24:23.998503923
2024-05-01 10:27:13.494889736
2024-05-01 10:27:37.797894955
2024-05-01 10:28:25.792328119
2024-05-01 10:28:39.731422901
2024-05-01 10:28:44.109877110
2024-05-01 10:28:56.579275131
2024-05-01 10:34:46.357698441
2024-05-01 10:36:48.848639011
2024-05-01 10:36:58.572327375
2024-05-01 10:37:05.123293877
2024-05-01 10:37:44.256814241
2024-05-01 10:37:51.961351871
2024-05-01 10:38:20.327990532
2024-05-01 10:40:53.040080547
2024-05-01 10:41:17.810117245
2024-05-01 10:43:07.569325447
2024-05-01 10:45:15.404009581
2024-05-01 10:48:21.800836802
2024-05-01 10:49:34.532878875
2024-05-01 10:50:50.118567944
2024-05-01 10:51:06.938054800
2024-05-01 10:52:13.528085708
2024-05-01 10:52:22.090098619
2024-05-01 10:55:28.037647486
2024-05-01 10:56:04.261061906
2024-05-01 10:57:05.694383144
2024-05-01 10:58:09.705230474
2024-05-01 10:58:31.415359259
2024-05-01 11:00:23.987984419
2024-05-01 11:00:39.574194670
2024-05-01 11:00:42.253552437
2024-05-01 11:02:11.666061401
2024-05-01 11:02:30.277048349
2024-05-01 11:03:48.904722929
2024-05-01 11:05:01.902294874
2024-05-01 11:06:13.020758867
2024-05-01 11:09:32.964826584
2024-05-01 11:10:05.735713005
2024-05-01 11:11:51.794340611
2024-05-01 11:12:48.448982477
2024-05-01 11:12:52.610880852
2024-05-01 11:17:04.544975519
2024-05-01 11:18:49.423381090
2024-05-01 11:19:25.077833176
2024-05-01 11:19:35.163306952
2024-05-01 11:19:45.818426847
2024-05-01 11:21:16.708603621
2024-05-01 11:22:55.584309816
2024-05-01 11:24:57.417279243
2024-05-01 11:28:04.867965937
2024-05-01 11:28:39.437501907
2024-05-01 11:29:16.127412558
2024-05-01 11:31:06.159390450
2024-05-01 11:31:49.190472603
2024-05-01 11:33:40.433138132
2024-05-01 11:37:31.209242821
2024-05-01 11:37:33.004263401
2024-05-01 11:37:46.394136667
2024-05-01 11:37:47.249752045
2024-05-01 11:38:05.783795118
2024-05-01 11:38:59.031428814
2024-05-01 11:39:07.743438005
2024-05-01 11:39:15.595427036
2024-05-01 11:40:01.417537212
2024-05-01 11:41:02.306061268
2024-05-01 11:44:33.351162672
2024-05-01 11:45:18.472434521
2024-05-01 11:45:34.216727495
2024-05-01 11:45:56.616602659
2024-05-01 11:50:46.588098288
2024-05-01 11:53:39.810804605
2024-05-01 11:54:15.528347015
2024-05-01 11:56:49.298456192
2024-05-01 12:00:20.990140915
2024-05-01 12:00:24.843531847
2024-05-01 12:01:32.324798584
2024-05-01 12:01:32.367269039
2024-05-01 12:02:37.554336548
2024-05-01 12:03:09.052530527
2024-05-01 12:03:37.280781031
2024-05-01 12:04:08.569493532
2024-05-01 12:05:52.082924604
2024-05-01 12:07:55.933219910
2024-05-01 12:11:26.434994936
2024-05-01 12:12:50.399099588
2024-05-01 12:21:02.764132023
2024-05-01 12:21:39.608067036
2024-05-01 12:23:00.696394205
2024-05-01 12:25:08.431880951
2024-05-01 12:26:15.578645945
2024-05-01 12:27:21.203947306
2024-05-01 12:28:51.383890629
2024-05-01 12:28:56.437363625
2024-05-01 12:32:44.335041285
2024-05-01 12:33:15.735784531
2024-05-01 12:35:02.210083961
2024-05-01 12:35:42.031406641
2024-05-01 12:35:55.376761675
2024-05-01 12:37:51.046546459
2024-05-01 12:37:52.909523726
2024-05-01 12:38:47.040985584
2024-05-01 12:42:17.365554333
2024-05-01 12:43:42.985227585
2024-05-01 12:43:52.472261190
2024-05-01 12:44:56.357010841
2024-05-01 12:46:05.050373793
2024-05-01 12:47:17.702007055
2024-05-01 12:51:16.312546253
2024-05-01 12:53:13.800323486
2024-05-01 12:55:50.499315977
2024-05-01 12:56:48.134058952
2024-05-01 12:57:44.705209494
2024-05-01 12:57:59.772049189
2024-05-01 13:02:17.132754326
2024-05-01 13:04:24.928343773
2024-05-01 13:04:41.336585283
2024-05-01 13:05:24.415892124
2024-05-01 13:06:01.749271631
2024-05-01 13:06:09.624785900
2024-05-01 13:06:33.445240021
2024-05-01 13:10:08.709425449
2024-05-01 13:12:30.584700584
2024-05-01 13:13:49.498075247
2024-05-01 13:14:01.696639776
2024-05-01 13:14:20.611267328
2024-05-01 13:15:11.110062361
2024-05-01 13:15:52.736937284
2024-05-01 13:15:58.591994524
2024-05-01 13:18:55.972473383
2024-05-01 13:18:59.716634274
2024-05-01 13:21:50.632949829
2024-05-01 13:23:02.428384066
2024-05-01 13:23:43.859257698
2024-05-01 13:23:58.655406952
2024-05-01 13:28:23.415810823
2024-05-01 13:28:41.534138918
2024-05-01 13:32:45.261901379
2024-05-01 13:39:29.873125553
2024-05-01 13:40:39.854511499
2024-05-01 13:42:22.392460823
2024-05-01 13:44:59.515498400
2024-05-01 13:45:09.395655632
2024-05-01 13:46:44.373749733
2024-05-01 13:47:00.124846458
2024-05-01 13:47:45.802617073
2024-05-01 13:48:28.443284988
2024-05-01 13:50:22.742753744
2024-05-01 13:50:28.436609983
2024-05-01 13:52:04.590770006
2024-05-01 13:52:05.889654398
2024-05-01 13:53:26.924466133
2024-05-01 13:55:13.268381357
2024-05-01 13:56:18.838937044
2024-05-01 13:57:14.075619698
2024-05-01 13:59:44.458785772
2024-05-01 14:01:29.635949612
2024-05-01 14:03:13.402238846
2024-05-01 14:03:54.137272358
2024-05-01 14:04:39.733224630
2024-05-01 14:05:34.225967884
2024-05-01 14:05:43.411136150
2024-05-01 14:06:40.328140736
2024-05-01 14:06:51.799244642
2024-05-01 14:07:21.962554693
2024-05-01 14:07:29.050754070
2024-05-01 14:07:31.240816116
2024-05-01 14:08:53.720049858
2024-05-01 14:09:35.116621733
2024-05-01 14:10:44.704146862
2024-05-01 14:15:53.197061062
2024-05-01 14:17:01.799484491
2024-05-01 14:20:18.005558968
2024-05-01 14:22:27.210441828
2024-05-01 14:23:04.048841000
2024-05-01 14:25:00.957381010
2024-05-01 14:25:28.645073175
2024-05-01 14:26:33.467646599
2024-05-01 14:28:24.608374119
2024-05-01 14:30:51.418759108
2024-05-01 14:32:56.692688704
2024-05-01 14:34:22.302694082
2024-05-01 14:35:03.937550306
2024-05-01 14:35:24.112286568
2024-05-01 14:37:14.639199734
2024-05-01 14:37:51.893488646
2024-05-01 14:39:52.104070187
2024-05-01 14:44:28.322790623
2024-05-01 14:44:35.509576082
2024-05-01 14:44:45.634819984
2024-05-01 14:45:15.621740818
2024-05-01 14:48:04.694603443
2024-05-01 14:49:39.354866028
2024-05-01 14:50:29.434306622
2024-05-01 14:51:18.162345171
2024-05-01 14:53:06.781918764
2024-05-01 14:53:24.752445459
2024-05-01 14:55:07.284287691
2024-05-01 14:56:04.946084976
2024-05-01 14:56:14.868629456
2024-05-01 14:56:56.297636986
2024-05-01 14:57:04.585394144
2024-05-01 14:57:23.169870377
2024-05-01 14:58:17.295943260
2024-05-01 14:58:52.010595083
2024-05-01 14:59:01.629740953
2024-05-01 14:59:22.054308414
2024-05-01 14:59:46.736897707
2024-05-01 15:01:12.001894474
2024-05-01 15:03:08.075102568
2024-05-01 15:05:36.522841215
2024-05-01 15:06:23.456146002
2024-05-01 15:07:34.787630320
2024-05-01 15:10:34.768411875
2024-05-01 15:13:58.302383661
2024-05-01 15:14:06.135837078
2024-05-01 15:14:18.169682980
2024-05-01 15:15:59.654565334
2024-05-01 15:16:53.934962034
2024-05-01 15:18:18.312203169
2024-05-01 15:18:56.036588430
2024-05-01 15:19:22.967688799
2024-05-01 15:20:28.720517635
2024-05-01 15:23:44.270203829
2024-05-01 15:23:44.775756836
2024-05-01 15:24:10.228506088
2024-05-01 15:26:41.932027578
2024-05-01 15:27:47.272615671
2024-05-01 15:28:02.305710316
2024-05-01 15:28:10.814585686
2024-05-01 15:29:00.937736750
2024-05-01 15:29:47.703789949
2024-05-01 15:31:14.516939640
2024-05-01 15:33:58.298779011
2024-05-01 15:35:28.617445707
2024-05-01 15:37:09.817544460
2024-05-01 15:38:46.739050865
2024-05-01 15:39:43.767313480
2024-05-01 15:42:31.455554485
2024-05-01 15:42:43.835575104
2024-05-01 15:45:45.839008570
2024-05-01 15:46:01.019847155
2024-05-01 15:49:02.671132088
2024-05-01 15:52:00.726494789
2024-05-01 15:54:36.432950020
2024-05-01 15:55:31.735090256
2024-05-01 15:58:40.328927994
2024-05-01 16:02:05.437711477
2024-05-01 16:03:11.401620388
2024-05-01 16:05:37.002370596
2024-05-01 16:06:22.808517933
2024-05-01 16:06:56.111175776
2024-05-01 16:11:52.195677996
2024-05-01 16:13:38.566177607
2024-05-01 16:13:43.229449511
2024-05-01 16:14:06.426319122
2024-05-01 16:16:41.512155056
2024-05-01 16:18:32.338251591
2024-05-01 16:22:00.423124552
2024-05-01 16:23:06.488152504
2024-05-01 16:26:28.151800394
2024-05-01 16:30:08.050033092
2024-05-01 16:30:52.931644917
2024-05-01 16:33:50.855851650
2024-05-01 16:35:37.907316446
2024-05-01 16:48:08.946297646
2024-05-01 16:48:21.974566221
2024-05-01 16:48:45.665850878
2024-05-01 16:49:05.435996771
2024-05-01 16:49:28.683432341
2024-05-01 16:53:34.757665157
2024-05-01 16:55:05.031706094
2024-05-01 16:56:10.631308079
2024-05-01 16:59:09.873499870
2024-05-01 16:59:15.152762890
2024-05-01 17:04:08.874485016
2024-05-01 17:04:48.472733736
2024-05-01 17:06:01.897613287
2024-05-01 17:06:22.022512197
2024-05-01 17:06:24.861177683
2024-05-01 17:06:43.212929964
2024-05-01 17:07:47.994357824
2024-05-01 17:10:02.980591536
2024-05-01 17:10:08.350919724
2024-05-01 17:10:24.520254373
2024-05-01 17:10:43.655440807
2024-05-01 17:13:27.013537884
2024-05-01 17:13:59.171685934
2024-05-01 17:15:43.531596898
2024-05-01 17:16:31.211816311
2024-05-01 17:17:54.052982092
2024-05-01 17:18:17.444306374
2024-05-01 17:19:51.809177160
2024-05-01 17:21:46.976595163
2024-05-01 17:26:02.372487545
2024-05-01 17:27:03.352961302
2024-05-01 17:27:13.867907763
2024-05-01 17:27:14.819943190
2024-05-01 17:34:52.627518415
2024-05-01 17:35:02.441880941
2024-05-01 17:39:06.914182663
2024-05-01 17:39:26.816416740
2024-05-01 17:39:52.118680716
2024-05-01 17:43:39.165210247
2024-05-01 17:43:57.290102959
2024-05-01 17:44:27.779079914
2024-05-01 17:44:59.249089003
2024-05-01 17:45:51.666644096
2024-05-01 17:47:09.769062996
2024-05-01 17:47:30.094176531
2024-05-01 17:51:07.242559910
2024-05-01 17:52:03.602593899
2024-05-01 17:52:14.667620659
2024-05-01 17:52:25.454954863
2024-05-01 17:54:36.301773787
2024-05-01 17:56:19.285419703
2024-05-01 17:57:31.669629097
2024-05-01 18:03:02.334584236
2024-05-01 18:04:56.817886353
2024-05-01 18:05:10.295981646
2024-05-01 18:06:58.992198706
2024-05-01 18:07:48.172648430
2024-05-01 18:07:56.647665739
2024-05-01 18:08:10.353335142
2024-05-01 18:11:56.385078430
2024-05-01 18:13:09.137501001
2024-05-01 18:13:39.212437868
2024-05-01 18:14:13.534360170
2024-05-01 18:15:50.858066797
2024-05-01 18:16:18.485728264
2024-05-01 18:16:44.617235184
2024-05-01 18:16:52.484094620
2024-05-01 18:16:53.761454821
2024-05-01 18:18:03.164177656
2024-05-01 18:19:22.141566515
2024-05-01 18:21:52.515613793
2024-05-01 18:22:05.637219906
2024-05-01 18:24:38.675404549
2024-05-01 18:25:13.643432617
2024-05-01 18:26:03.136636257
2024-05-01 18:26:15.409147978
2024-05-01 18:29:31.609795332
2024-05-01 18:31:48.199599266
2024-05-01 18:32:29.588368416
2024-05-01 18:32:44.604048967
2024-05-01 18:33:00.527485608
2024-05-01 18:33:58.136095524
2024-05-01 18:34:36.796509504
2024-05-01 18:37:05.929348946
2024-05-01 18:38:48.939912796
2024-05-01 18:40:33.460251808
2024-05-01 18:41:33.008081197
2024-05-01 18:42:22.842163801
2024-05-01 18:44:21.158066273
2024-05-01 18:44:26.393450975
2024-05-01 18:44:54.375072241
2024-05-01 18:46:29.386963129
2024-05-01 18:49:07.291255713
2024-05-01 18:49:11.587478161
2024-05-01 18:49:16.130499601
2024-05-01 18:49:30.146446705
2024-05-01 19:01:57.716188192
2024-05-01 19:02:13.129072904
2024-05-01 19:07:54.237869501
2024-05-01 19:08:29.551000595
2024-05-01 19:09:11.319417000
2024-05-01 19:09:12.813297749
2024-05-01 19:09:15.523654937
2024-05-01 19:11:35.828010082
2024-05-01 19:12:44.296691895
2024-05-01 19:13:02.932437420
2024-05-01 19:13:20.564597845
2024-05-01 19:13:31.024008274
2024-05-01 19:14:12.495505333
